admin_support,age,boss_survey,boss_tenure,city_size,clock_in,core,education,gender,half_day_leaves,high_potential,job_satisfaction,kpi_performance,local,part_time,rank,remote,salary,subordinates,team_size,tenure,tenure_unit,training,variable_pay,years_since_promotion,exit
1,38,0.21147048,4,0.89999998,1,1,1,1,3,0,0.52697957,0.70710105,1,0,3,0,35.509109,5,8,2,2,3,6,3,1
1,44,0.51522899,3,6.0999999,1,1,,1,3,0,0.47901529,0.80593091,1,0,3,0,43.186989,3,8,2,1,2,17,5,0
0,42,0.59786928,6,4.3000002,1,1,1,1,6,0,0.4266758,0.78988969,1,0,1,0,39.440002,0,10,1,1,2,3,3,0
0,37,0.33350575,3,2.2,0,1,2,0,4,0,0.86247647,0.5555703,1,0,1,0,29.15065,0,5,1,1,3,4,4,0
2,45,0.10479634,3,6.0999999,0,1,1,1,4,0,0.5228979,0.70608461,1,0,4,0,44.010834,3,9,2,2,3,19,3,1
1,34,0.4016538,3,4.3000002,0,1,2,1,5,0,0.67383033,0.67662889,1,0,3,1,39.56601,1,7,1,1,2,8,4,0
1,39,0.56028914,4,6.0999999,0,0,1,1,5,0,0.29258877,0.95229518,1,0,2,0,47.792625,0,10,1,1,2,19,2,0
0,38,0.84484476,3,4.3000002,1,1,1,0,4,0,0.65021193,0.7603296,1,0,1,0,31.177612,0,6,1,1,3,0,3,0
2,39,0.1151376,4,4.3000002,0,1,1,1,6,0,0.36982021,0.62563002,1,0,4,1,49.740379,0,8,1,1,3,12,5,0
1,55,0.31822568,3,9.3999996,0,0,1,0,7,0,0.33555126,0.5999189,1,0,3,0,33.945374,7,8,2,2,2,15,3,0
0,32,0.73692018,4,6.0999999,0,1,1,0,3,0,0.73094338,0.75532824,1,0,1,1,34.554214,0,5,1,1,2,1,4,0
0,35,0.58504277,4,2.2,0,1,1,0,5,0,0.58993542,0.73530889,1,0,1,0,32.463364,0,7,2,1,4,1,3,0
0,40,0.61768997,3,4.3000002,0,0,1,0,4,0,0.57942384,0.71592152,1,0,1,0,29.78688,0,8,4,4,2,3,4,0
0,31,0.53695506,3,6.0999999,1,0,1,1,7,0,0.5610655,0.65511835,1,1,1,0,39.341263,0,6,1,1,2,2,4,0
1,35,0.088990927,3,0.89999998,0,1,2,1,3,0,0.10795345,0.86872613,1,0,2,1,43.395615,4,9,1,1,3,12,4,1
0,36,0.56934446,3,2.2,1,1,2,1,6,0,0.71789271,0.53665477,1,1,1,0,38.589455,0,13,1,1,3,5,3,0
2,44,0.68316555,4,4.3000002,0,0,1,1,4,0,0.53112149,0.85477632,1,0,4,0,58.609528,3,6,2,2,,6,3,0
0,37,0.32260093,4,4.3000002,1,0,1,0,6,1,0.59705526,0.66338474,1,0,1,0,30.079285,0,6,1,1,3,1,4,1
0,37,0.001796722,3,2.2,0,1,1,1,5,1,0.14864063,0.81320786,1,0,1,0,41.032829,0,9,1,1,2,4,3,1
0,36,0.33508506,4,6.0999999,0,0,1,1,4,0,0.73951602,0.75561565,1,0,1,1,38.301247,0,5,1,1,3,3,3,0
0,31,0.35182512,4,4.3000002,0,1,1,0,4,0,0.68398625,0.62363529,1,0,1,0,36.901016,0,8,1,1,2,0,4,0
1,33,0.51704496,3,4.3000002,1,1,1,1,6,0,0.5673244,0.66014481,1,0,2,0,44.254936,5,8,4,1,2,10,4,0
0,40,0.30905321,3,6.0999999,1,1,1,1,4,0,0.48903885,0.78606969,1,0,1,1,34.928665,0,7,1,1,3,2,3,0
0,48,0.53623211,3,2.2,1,1,3,0,1,1,0.72375727,0.78436989,1,0,1,1,36.714783,0,4,1,1,2,1,3,0
0,35,0.70071435,4,4.3000002,,1,2,0,4,0,0.77497756,0.72634107,1,0,1,0,38.336067,0,7,1,1,4,2,3,0
0,42,0.46483916,3,9.3999996,1,0,1,0,5,1,0.3146427,0.80212665,1,0,1,0,34.253082,0,6,1,1,2,0,4,0
1,34,0.15180132,3,4.3000002,0,1,1,1,6,0,0.38667136,0.57016432,1,0,2,0,33.839417,8,9,1,1,2,13,4,1
2,39,0.50129664,3,2.2,0,1,2,1,5,0,0.68785906,0.68521035,1,1,4,0,54.946518,1,5,1,1,2,11,4,0
1,42,0.2235848,4,6.0999999,0,0,1,1,6,0,0.90186113,0.44193834,1,0,3,0,37.81443,8,8,3,2,3,16,4,0
0,30,1.0164297,4,6.0999999,1,1,2,0,6,0,0.7484318,0.60542446,1,0,1,0,40.114296,0,4,1,1,2,1,4,0
0,35,0.8435427,5,4.3000002,0,0,1,0,2,0,0.71799076,0.72644913,1,0,1,0,33.369232,0,4,2,1,3,4,3,0
2,47,0.69357139,4,9.3999996,0,1,1,1,5,0,0.77923185,0.61974722,1,0,4,,44.958282,6,8,2,1,3,20,3,0
1,40,0.29614753,3,2.2,0,1,1,0,4,0,0.86631572,0.64061582,1,0,3,0,33.545792,7,6,2,1,3,6,3,1
0,38,0.56475937,3,9.3999996,0,1,1,1,5,0,0.38696331,0.82065535,1,0,1,1,38.699448,0,9,1,1,3,4,3,0
0,36,0.36634487,4,6.0999999,1,1,2,1,4,0,0.47313872,0.83998132,1,0,1,0,38.432648,0,7,2,2,2,2,3,0
2,37,0.49192142,9,9.3999996,0,1,1,1,5,0,0.57975149,0.78105319,1,0,2,0,46.061539,0,5,2,2,2,17,3,0
0,29,0.31293279,4,4.3000002,0,1,1,0,4,0,0.66768503,0.7191962,1,0,1,1,25.419968,0,5,1,1,3,1,4,0
0,32,0.20225498,3,4.3000002,1,0,1,1,6,0,-0.072831824,0.81837803,1,1,1,0,36.589523,0,8,1,1,3,2,5,0
1,48,0.64085406,4,4.3000002,1,1,2,1,4,0,0.62403125,0.76125199,1,1,3,0,39.034988,2,6,2,2,2,8,3,0
1,38,0.72970557,3,4.3000002,0,1,1,1,5,0,0.69988549,0.71242696,1,0,2,0,41.588974,2,6,1,1,3,11,4,0
2,41,-0.11867972,3,9.3999996,0,1,2,1,5,0,0.4607459,0.70200127,1,0,4,0,40.728813,2,8,,1,3,15,3,1
2,39,0.80451608,3,2.2,0,0,1,1,3,0,0.8347795,0.82119942,1,0,2,0,44.59285,7,6,1,1,4,18,3,0
0,36,0.6997959,3,2.2,1,0,1,0,2,1,0.69813895,0.76180172,1,0,1,1,35.154129,0,8,1,1,2,1,4,0
1,39,0.63764673,3,2.2,0,0,1,0,3,0,0.74175656,0.72220504,1,1,2,0,34.376984,5,8,4,1,3,10,3,0
2,42,0.41658008,3,2.2,0,0,1,1,3,0,0.77946687,0.80706447,1,0,4,0,43.06382,2,5,3,2,3,13,3,0
1,35,0.77195048,6,2.2,0,1,1,1,5,0,0.95600438,0.60549456,1,1,2,0,38.622559,3,9,2,2,3,7,3,0
1,38,0.43108889,5,2.2,1,1,1,0,4,0,0.85796779,0.57096612,1,0,2,0,31.406937,4,6,1,1,3,13,4,0
2,45,0.39859742,4,0.89999998,0,1,1,1,4,0,0.80624735,0.60208666,1,0,4,0,45.619225,2,8,1,1,3,13,3,0
0,39,0.34972572,3,4.3000002,0,1,1,0,4,0,0.3639586,0.89167196,1,1,1,0,32.814148,0,6,1,1,3,0,4,0
1,34,0.33324227,6,9.3999996,0,0,1,1,5,0,0.53076601,0.61711675,1,0,2,0,34.304199,3,5,1,1,3,20,4,1
1,42,0.56736749,3,9.3999996,0,1,2,1,7,0,0.19602561,0.66786551,1,0,3,0,39.201202,1,8,1,1,3,19,5,0
1,39,0.56845886,3,0.89999998,0,0,1,1,5,0,0.51574212,0.82071924,1,0,3,0,47.73362,3,8,8,3,3,8,4,0
0,37,0.65359026,3,2.2,1,1,2,0,5,1,0.97065264,0.62160999,1,0,1,1,36.085464,0,7,3,3,2,4,4,0
1,37,0.35657993,4,4.3000002,0,0,3,1,4,0,0.62533402,0.81694114,1,0,2,0,44.667244,3,6,1,1,4,19,2,1
0,33,0.42597085,3,9.3999996,1,1,2,1,6,0,0.77090031,0.72412264,1,0,1,0,39.828278,0,9,2,2,2,3,3,0
0,42,0.32869256,4,0.89999998,0,1,3,0,1,0,0.65210253,0.81053108,1,0,1,0,34.162125,0,7,1,1,3,1,3,0
1,39,0.86149478,4,2.2,0,1,1,1,4,0,0.81741595,0.65528101,1,0,2,0,38.67588,2,6,1,1,3,6,4,0
1,38,0.68237805,4,2.2,0,1,1,1,2,0,0.52085727,0.82175457,1,1,3,0,47.054771,6,5,2,2,2,6,4,0
0,35,0.32273522,3,0.89999998,1,1,2,1,5,0,0.80218369,0.56278384,1,0,1,1,34.236771,0,7,1,1,3,1,4,0
0,36,0.82856905,3,4.3000002,1,0,3,0,5,0,0.47461441,0.76211524,1,0,,0,32.529755,0,9,1,1,2,4,4,0
0,39,0.65584278,3,6.0999999,0,1,1,0,4,1,0.65803421,0.82630652,1,1,1,0,32.180908,0,5,1,1,3,3,5,0
2,41,0.28437412,3,2.2,0,1,1,1,4,0,0.81379312,0.63723868,1,0,4,1,43.823685,2,5,1,1,3,18,3,0
0,32,0.59781474,3,9.3999996,0,1,1,1,6,0,0.35146555,0.69274038,1,1,1,0,47.839012,0,8,1,1,3,3,4,0
1,40,0.34460229,3,9.3999996,0,1,1,1,5,0,0.85509884,0.61012703,1,0,2,0,38.860725,4,3,1,1,2,16,4,1
0,36,0.27667302,3,6.0999999,0,1,2,0,3,0,0.4173173,0.80559963,1,1,1,0,35.945557,0,7,2,1,2,1,3,0
0,34,0.26890257,4,2.2,0,1,1,1,5,1,0.31495151,0.77867973,1,0,1,0,43.20295,0,8,1,1,2,4,4,1
1,34,0.66931915,3,2.2,0,1,1,0,3,0,0.6932829,0.71122104,1,0,2,1,37.662117,2,5,3,2,3,14,4,0
0,35,0.41504362,3,9.3999996,0,1,1,0,5,0,0.46202251,0.70874721,1,0,1,0,32.795303,0,5,2,1,3,4,4,0
0,41,0.91976082,3,4.3000002,1,1,1,0,5,0,0.47218463,0.83373463,1,0,1,0,39.343887,0,5,3,3,3,4,4,0
2,42,0.67113221,3,9.3999996,0,1,3,1,5,0,0.81739062,0.53972983,1,0,4,0,51.553917,4,6,1,1,2,15,4,0
1,41,0.076408342,4,9.3999996,0,1,1,1,4,0,0.38875189,0.72358316,1,1,3,1,46.564629,2,7,1,1,3,12,4,1
0,31,0.20548928,4,9.3999996,0,1,1,0,5,0,0.25357544,0.66123474,1,0,1,0,25.917053,0,7,2,1,3,0,4,0
2,42,0.29697964,3,9.3999996,0,1,1,0,4,0,0.62473643,0.58228678,1,0,3,0,32.758575,2,7,1,1,2,11,4,0
1,49,0.23081477,5,4.3000002,0,1,1,1,5,0,0.50012457,0.63013875,1,0,2,0,39.078629,0,9,2,1,3,20,4,1
0,36,0.54278141,3,6.0999999,0,1,2,1,6,0,0.46725845,0.6788255,1,0,1,0,35.359863,0,8,1,1,3,1,4,0
0,33,0.71692896,3,6.0999999,1,1,1,0,3,0,0.76960218,0.78359777,1,0,1,1,34.761673,0,6,1,1,3,1,3,0
1,34,0.07309179,3,2.2,1,1,1,1,5,0,0.30488783,0.68266839,1,0,3,0,42.138969,6,6,2,2,2,18,5,0
1,45,0.69754887,3,4.3000002,0,1,2,1,4,0,0.54202211,0.85821891,1,1,,1,41.757896,8,6,2,1,3,8,3,0
0,36,0.59125626,6,9.3999996,1,1,1,1,4,0,0.61823821,0.75151217,1,0,1,1,43.497292,0,9,2,2,3,2,3,0
1,37,0.48044276,3,6.0999999,0,1,1,1,8,0,0.26711541,0.76362294,1,0,3,1,47.238045,4,10,1,1,3,17,4,0
0,36,0.25868532,3,4.3000002,1,1,1,0,5,1,0.49734861,0.65058935,1,0,1,1,35.794708,0,8,1,1,3,1,3,0
0,26,0.51837897,4,6.0999999,1,1,1,0,5,0,0.50892836,0.71953613,1,0,1,1,34.784134,0,4,1,1,2,0,5,0
0,36,0.52388489,4,9.3999996,1,1,2,0,6,0,0.75395,0.53632456,1,0,1,1,31.551422,0,9,1,1,3,4,3,0
0,35,0.56663322,5,9.3999996,1,1,3,0,5,1,0.4168703,0.79876256,1,0,1,0,37.809692,0,8,1,1,3,1,3,0
0,37,0.69548839,3,0.89999998,0,1,2,1,4,0,0.70564711,0.79833603,1,0,1,0,42.748665,0,5,1,1,3,1,3,0
0,32,0.47275728,3,2.2,0,1,1,0,5,0,0.79296541,0.71481806,1,0,1,0,36.739838,0,8,1,1,3,0,3,0
2,30,0.6334511,4,2.2,0,0,1,1,4,0,0.81873381,0.6944347,1,0,3,1,49.302963,6,7,1,1,3,5,3,0
0,34,0.29229346,3,9.3999996,1,0,3,1,6,0,0.47035021,0.76886308,1,1,1,1,34.444244,0,7,1,1,3,3,4,0
1,43,0.53431237,4,9.3999996,0,1,1,1,5,0,0.76917362,0.62857258,1,0,2,1,46.543945,1,7,2,2,2,5,4,0
1,46,0.40539038,4,9.3999996,1,1,1,1,6,0,0.42369425,0.68881905,1,0,3,0,46.94976,6,8,1,1,3,10,4,1
0,31,0.76718485,3,2.2,0,1,1,1,5,0,0.72922748,0.64927185,1,0,1,1,35.589432,0,9,2,1,3,4,4,0
1,34,0.00282135,3,6.0999999,1,0,1,1,7,0,0.20862094,0.70793277,1,0,2,0,43.254028,7,8,1,1,2,7,4,1
0,39,0.62845945,4,9.3999996,1,1,1,0,7,0,0.48800147,0.60637921,1,1,1,0,30.254333,0,5,1,1,2,3,5,0
0,43,0.52882302,4,9.3999996,1,1,1,0,5,0,0.68705612,0.59033382,1,0,1,0,34.779434,0,6,1,1,3,5,5,0
2,46,0.45488909,3,6.0999999,0,1,1,1,5,0,0.47075137,0.65203041,1,1,4,0,51.478958,6,9,2,1,3,18,4,0
2,42,0.72321361,3,6.0999999,0,0,1,1,4,0,1.091239,0.65013903,1,0,4,0,44.752098,1,2,1,1,2,16,4,0
0,44,0.22523761,3,6.0999999,1,1,1,0,5,0,0.60402805,0.59883022,1,0,1,0,31.939926,0,8,1,1,3,3,3,1
1,41,0.55959511,5,9.3999996,0,1,2,1,5,0,0.69499803,0.60911644,1,0,3,0,44.776276,7,7,1,1,3,8,4,0
0,37,0.7050752,4,6.0999999,1,0,1,1,6,0,0.60619998,0.66801012,1,0,1,0,37.365044,0,7,3,2,2,4,4,0
0,37,0.013754845,4,4.3000002,1,1,1,0,4,1,0.6381979,0.79929894,1,0,1,0,34.013794,0,3,2,2,3,1,3,0
1,38,0.35445246,3,4.3000002,0,0,1,1,4,0,0.64036024,0.53531814,1,0,3,0,33.743713,0,8,3,3,3,6,3,0
0,48,0.77986693,5,9.3999996,0,0,1,1,4,0,0.49725491,0.95750338,1,0,1,1,42.840103,0,4,1,1,2,1,3,0
2,38,0.39390478,3,4.3000002,0,1,1,1,3,0,0.40018409,0.79191136,1,0,3,0,41.198784,3,9,2,2,3,16,4,0
0,33,0.69014668,3,2.2,1,1,1,0,3,0,0.46393874,0.82302547,1,0,1,0,31.601807,0,7,1,1,3,0,3,0
2,40,0.50281507,7,9.3999996,0,0,1,1,2,0,0.68722367,0.85239005,1,0,3,1,39.317535,5,6,3,3,3,8,3,0
0,42,0.46023527,8,9.3999996,1,1,1,1,3,0,0.60170126,0.71612656,1,0,1,0,33.869385,0,6,2,2,2,2,5,0
2,39,0.62160087,3,9.3999996,0,1,1,1,5,0,0.59895986,0.65178728,1,0,3,0,40.860664,2,7,1,1,2,17,3,0
0,38,0.70370686,3,4.3000002,0,0,3,0,4,0,0.80803192,0.69501549,1,0,1,0,36.274597,0,3,2,2,2,4,3,0
0,47,0.55350578,3,4.3000002,0,0,2,0,4,0,0.9261378,0.59580988,1,0,1,0,28.351761,0,7,1,1,2,1,4,0
1,38,0.47094727,3,2.2,0,1,1,1,4,0,0.37878847,0.70484251,1,0,2,0,37.656319,1,9,1,1,3,17,4,0
1,36,0.42954409,3,4.3000002,0,1,1,1,4,0,0.69679594,0.82454407,1,0,2,1,46.0644,4,7,1,1,3,19,3,0
0,30,0.60818118,3,9.3999996,1,0,1,0,5,0,0.51203132,0.60556042,1,1,1,0,33.583939,0,5,1,1,1,5,5,0
0,32,0.2323159,3,4.3000002,1,1,1,0,7,0,0.48080474,0.63720363,1,0,1,0,31.135178,0,9,1,1,3,3,3,0
0,33,0.2387739,7,0.89999998,1,0,1,1,5,1,0.32671773,0.72097814,1,0,1,0,34.812378,0,8,2,1,4,2,4,0
1,43,0.27937245,5,2.2,0,1,2,1,3,0,0.39841515,0.71742135,1,0,3,0,32.495819,6,8,1,1,3,9,4,0
0,31,0.31682801,3,6.0999999,1,1,3,0,6,0,0.12199692,0.70221037,1,0,1,0,35.659882,0,7,1,1,2,2,6,1
1,42,0.51491392,3,2.2,0,1,1,1,7,0,0.86495602,0.55926305,1,0,3,1,42.720703,6,7,1,1,2,9,3,0
1,38,0.66524357,4,9.3999996,0,1,1,1,4,0,0.41571793,0.82252496,1,0,2,0,46.234131,7,8,1,1,2,20,4,0
0,29,0.34091586,4,4.3000002,1,1,1,0,4,0,0.72029668,0.62832773,1,0,1,0,37.266403,0,6,1,1,2,1,5,0
1,46,0.27272847,10,2.2,0,1,1,1,5,0,0.78684777,0.582959,1,0,5,0,74.186623,8,8,2,2,2,10,4,0
0,31,0.59270138,5,9.3999996,0,1,2,1,9,0,0.54997921,0.53189391,1,0,1,0,39.18457,0,9,2,2,2,4,5,0
1,37,0.010219907,3,0.89999998,0,1,3,0,3,0,0.37295154,0.69764996,1,0,2,0,36.852142,0,6,1,1,1,19,5,0
1,34,0.36004055,3,4.3000002,0,1,1,1,3,0,0.38527319,0.82550704,1,0,3,1,44.210426,4,10,2,2,2,15,3,0
1,37,0.50533038,7,9.3999996,0,0,1,1,5,0,0.5214138,0.74880904,1,0,2,0,43.947983,1,7,1,1,3,7,3,0
2,43,0.24661799,3,6.0999999,0,1,1,1,7,0,0.15126094,0.766482,1,0,4,0,51.714432,0,9,1,1,2,8,4,1
0,34,0.48906589,4,2.2,1,0,1,0,5,1,0.74277133,0.53934264,1,0,1,0,37.562347,0,9,3,3,3,2,3,0
1,36,0.49585915,6,2.2,0,0,1,1,2,0,0.69917989,0.93172073,1,1,2,0,42.11525,1,8,3,3,3,18,2,0
0,32,0.44013906,4,2.2,1,1,2,0,5,1,0.21175142,0.63058758,1,1,1,0,37.305977,0,7,1,1,2,2,5,1
0,37,0.60737818,8,4.3000002,0,1,1,0,1,0,0.59503019,0.90345377,1,0,1,1,31.945999,0,4,1,1,3,5,4,0
0,42,0.60464251,3,6.0999999,0,1,1,0,4,0,0.74845725,0.79179579,1,1,1,0,41.680588,0,4,3,3,3,5,3,0
0,40,0.64726901,3,2.2,0,1,2,0,5,0,0.79099405,0.59644598,1,1,1,0,36.879211,0,7,2,2,3,4,3,0
0,39,0.36181933,3,9.3999996,1,1,1,1,4,0,0.48120528,0.75319374,1,0,1,0,32.510849,0,10,1,1,3,3,3,0
0,38,0.24540195,4,6.0999999,0,0,1,1,7,0,0.60771555,0.52745068,1,0,1,1,31.919083,0,7,2,1,3,4,4,1
0,38,0.44508037,4,6.0999999,0,1,1,0,3,1,0.40751442,0.83387804,1,1,1,1,33.435242,0,6,1,1,3,1,3,1
1,41,0.57448739,4,4.3000002,0,1,1,1,6,0,0.6974771,0.62813091,1,0,2,0,40.588165,0,6,1,1,3,17,4,0
1,44,0.33122739,3,9.3999996,0,0,2,1,3,0,0.41881368,0.80395317,1,0,3,0,37.773491,4,8,1,1,3,9,3,0
0,35,0.47527653,4,2.2,0,0,1,0,4,0,0.81068671,0.81559861,1,0,1,0,28.368408,0,,1,1,4,3,4,0
1,46,0.63364506,4,6.0999999,1,0,1,1,5,0,0.71600616,0.63255739,1,0,2,1,43.823257,5,3,1,1,3,6,4,0
1,41,0.72023475,3,6.0999999,1,0,1,0,7,0,0.7795226,0.55468708,1,0,2,0,34.434525,1,9,1,1,3,6,3,0
0,37,0.59709322,3,2.2,0,1,1,1,4,0,0.38413605,0.89478892,1,0,1,0,38.961807,0,7,3,3,2,0,3,0
1,45,0.43874305,3,2.2,0,1,3,1,4,0,0.57600492,0.76186323,1,0,2,0,35.578583,3,7,1,1,2,11,4,0
0,30,0.30500394,3,9.3999996,0,1,3,0,6,0,0.62684673,0.53404516,1,0,1,0,34.665939,0,10,1,1,3,3,5,1
0,38,0.37274259,4,6.0999999,0,1,1,0,4,0,0.8384707,0.62031907,1,0,1,0,33.424698,0,5,1,1,2,3,3,0
1,36,0.47377038,3,4.3000002,0,1,1,1,3,0,0.82218325,0.87019926,1,0,3,0,47.308258,3,5,1,1,3,14,3,0
0,35,0.4034673,4,6.0999999,0,1,1,0,5,0,0.36663675,0.55825895,1,0,1,0,32.168839,0,10,1,1,2,2,4,0
0,30,0.27539217,3,4.3000002,1,1,2,0,3,1,0.64995831,0.62169373,1,0,1,0,32.346756,0,7,2,1,2,1,3,0
0,35,0.58753312,3,6.0999999,1,1,1,0,4,1,0.80376971,0.6188634,1,0,1,0,33.907257,0,4,1,1,2,2,4,0
1,40,0.53925282,3,0.89999998,0,0,1,0,4,0,0.80983305,0.58682632,1,0,2,1,33.926071,5,8,3,1,2,10,4,1
1,42,0.57070285,3,0.89999998,0,1,1,1,3,0,0.8101334,0.77173549,1,0,3,1,46.358978,7,9,2,2,2,15,3,0
0,44,0.47148341,3,9.3999996,0,1,2,0,7,0,0.25297761,0.69974536,1,0,1,1,30.028625,0,9,1,1,3,1,4,0
0,48,0.61514401,3,6.0999999,1,1,1,0,3,0,0.61235356,0.83238131,1,0,1,0,37.742615,0,5,1,1,3,3,3,0
0,36,0.64883226,3,2.2,1,1,1,0,3,0,0.8026045,0.77040768,1,0,1,0,39.494827,0,5,2,2,3,2,4,0
0,38,0.2896837,3,6.0999999,0,1,1,0,4,0,0.52831429,0.64815688,1,0,1,0,33.990295,0,7,1,1,3,3,4,0
0,34,0.30146581,4,6.0999999,0,1,1,1,7,0,0.32375666,0.72666585,1,0,1,0,43.439865,0,8,6,1,2,1,4,1
0,37,0.50345784,3,2.2,1,1,1,0,5,0,0.4336758,0.69532984,1,1,1,0,36.314011,0,5,2,1,2,2,5,0
2,41,0.512196,4,6.0999999,0,1,1,1,4,0,0.75745046,0.81673419,1,0,4,0,54.296425,4,6,1,1,3,13,2,0
0,38,0.70241505,3,6.0999999,1,1,1,0,6,1,0.55826825,0.75341785,1,1,1,1,38.083221,0,5,1,1,3,4,4,0
1,33,0.89469516,3,4.3000002,0,1,3,1,2,0,0.93498182,0.79120672,1,0,3,0,40.257286,8,5,2,2,2,9,3,0
0,32,0.18695478,5,9.3999996,1,1,1,1,5,0,0.15900436,0.75524718,1,1,1,0,35.15686,0,6,1,1,2,2,5,1
0,35,0.31806085,4,2.2,0,1,1,0,4,0,0.51715648,0.80400145,1,1,1,0,34.791824,0,7,1,1,2,1,4,0
1,40,0.30813316,3,6.0999999,0,1,1,1,5,0,0.31960833,0.67787915,1,0,2,0,44.314659,4,8,2,2,3,12,4,1
2,49,0.43562335,3,2.2,0,1,1,1,6,0,0.59170651,0.7375533,1,0,4,1,55.362724,3,7,3,3,3,17,3,0
0,30,0.38614866,3,6.0999999,0,1,1,0,6,1,0.52323651,0.55173564,1,0,1,0,33.136063,0,10,2,1,3,1,3,0
0,34,0.29827756,4,9.3999996,0,0,1,0,6,1,0.19149056,0.68514097,1,1,1,0,34.018143,0,8,1,1,2,1,4,0
0,31,0.2899546,3,4.3000002,1,1,1,0,5,0,0.51542377,0.68010843,1,0,1,0,35.569855,0,6,2,2,3,4,4,0
0,33,0.51887077,10,9.3999996,1,1,1,0,5,0,0.54681754,0.72032672,1,0,1,0,34.086578,0,6,1,1,4,2,3,0
2,48,0.42493901,3,9.3999996,0,1,1,1,6,0,0.68038547,,1,0,4,0,59.935143,6,9,2,1,3,11,4,0
1,43,0.41513586,4,2.2,1,1,1,1,3,0,0.6924004,0.63222408,1,0,2,0,37.231926,7,6,1,1,3,12,4,0
0,29,0.70116866,3,9.3999996,1,1,1,0,5,0,0.82979095,0.52163112,1,0,1,0,30.663879,0,6,1,1,2,2,4,0
2,40,0.28563848,8,2.2,0,1,1,1,3,0,0.81593192,0.70490658,1,0,2,0,40.615227,8,7,1,1,3,20,2,1
0,43,0.65888149,3,9.3999996,0,1,2,1,8,0,0.63528192,0.57311273,1,0,1,1,47.389534,0,8,1,1,3,3,4,0
0,43,0.76046133,3,6.0999999,1,1,2,0,8,0,0.5459255,0.7092818,1,0,1,0,42.048027,0,7,1,1,2,5,3,0
0,37,0.31848621,3,0.89999998,0,0,1,1,4,0,0.23319575,0.63163066,1,0,1,0,31.126358,0,10,2,2,2,2,4,0
0,44,0.59711504,3,2.2,0,1,1,1,5,0,0.3997685,0.68657207,1,0,1,0,35.946487,0,7,1,1,3,3,4,0
0,45,0.58522224,3,4.3000002,1,1,2,0,3,0,0.51296914,0.74639809,1,0,1,1,33.740295,0,7,5,1,1,3,5,0
0,35,0.57793045,3,4.3000002,1,1,1,0,4,0,0.67706811,0.68537444,1,0,1,1,31.511093,0,5,1,1,2,2,3,0
1,40,0.46447825,4,9.3999996,0,1,1,1,6,0,0.69313461,0.631863,1,0,3,0,44.711411,6,4,2,2,2,18,4,1
0,33,0.40707421,3,2.2,0,0,2,1,6,0,0.83595645,0.58944148,1,0,1,0,42.096214,0,7,3,3,2,1,5,0
0,34,0.4929218,3,9.3999996,0,1,1,0,5,0,0.56494403,0.66636962,1,0,1,0,35.46608,0,6,2,2,3,1,3,0
0,35,0.42423648,3,9.3999996,1,1,1,0,5,0,0.93745685,0.57894456,1,0,1,0,31.275589,0,7,1,1,3,5,3,0
0,34,0.85492343,3,4.3000002,1,0,1,1,4,0,0.5361551,0.85693896,1,0,1,1,42.296959,0,7,1,1,2,4,4,0
0,37,0.53378993,5,9.3999996,1,1,1,1,6,0,0.10757007,0.71416223,1,0,1,0,35.403885,0,9,1,1,1,4,4,0
0,34,0.44212765,3,2.2,1,1,1,1,3,0,0.65050173,0.8578642,1,1,1,0,38.093559,0,4,3,3,3,3,4,0
0,29,0.48540923,3,6.0999999,0,1,1,0,4,0,0.8218649,0.56273025,1,0,1,1,31.636368,0,2,3,3,3,4,4,0
1,43,0.37091553,5,4.3000002,0,1,1,1,3,0,1.1019949,0.60842121,1,0,4,0,40.691689,7,5,2,1,3,9,4,0
0,38,0.27580953,3,6.0999999,0,1,1,1,5,0,0.50265622,0.66385442,1,1,1,0,38.275551,0,7,1,1,3,2,3,0
0,42,0.4137615,3,6.0999999,1,1,1,0,5,0,0.61575782,0.65518606,1,0,1,0,30.03772,0,7,1,1,3,1,3,0
1,41,0.43147513,11,0.89999998,0,1,1,0,4,0,1.0971036,0.48379347,1,0,3,0,32.044907,3,6,1,1,3,7,3,0
1,34,0.74020135,4,4.3000002,0,0,1,1,3,0,0.91738379,0.77007097,1,0,2,0,38.580399,7,3,1,1,3,19,3,0
1,47,0.37400833,3,9.3999996,0,1,1,1,6,0,0.26535177,0.74650252,1,0,3,0,50.497955,1,10,1,1,2,13,3,0
0,37,0.47197723,3,4.3000002,0,1,1,0,4,0,0.749596,0.54796958,1,0,1,0,28.843887,0,9,1,1,2,1,4,0
0,36,0.43650568,4,4.3000002,1,1,1,0,5,0,0.37401626,0.70343518,1,1,1,0,28.937347,0,9,5,1,3,2,4,0
2,41,0.35646912,3,2.2,0,1,2,0,5,0,0.73075712,0.69251496,1,0,2,0,33.684372,8,5,1,1,3,15,3,0
1,38,0.48018697,3,6.0999999,0,1,3,1,2,0,0.74085104,0.87679863,1,1,3,1,53.153877,5,6,1,1,3,9,3,0
2,48,0.22995469,3,2.2,0,1,3,1,3,0,0.7958377,0.64448297,1,1,4,0,47.776497,4,4,1,1,2,9,4,1
1,36,0.32464546,3,9.3999996,0,1,3,1,5,0,0.57466477,0.7473582,1,0,2,1,39.429596,7,6,2,2,3,19,4,0
2,46,0.31827277,3,2.2,0,1,1,1,3,0,0.6943379,0.67500353,1,0,4,0,,2,9,1,1,2,9,4,0
